fiscal_year,month,calendar_year,prefecture_ja,prefecture_key,incidents,injured,killed,source_url,publish_date,pdf_created,source_file,method
2021,12,2021,高知県,kochi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r03injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r03injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2021,1,2022,高知県,kochi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r03injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r03injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2021,2,2022,高知県,kochi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r03injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r03injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2021,3,2022,高知県,kochi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r03injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r03injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,4,2022,北海道,hokkaido,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,5,2022,北海道,hokkaido,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,6,2022,北海道,hokkaido,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,7,2022,北海道,hokkaido,2,3,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,8,2022,北海道,hokkaido,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,9,2022,北海道,hokkaido,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,10,2022,北海道,hokkaido,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,11,2022,北海道,hokkaido,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,12,2022,北海道,hokkaido,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,1,2023,北海道,hokkaido,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,2,2023,北海道,hokkaido,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,3,2023,北海道,hokkaido,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,4,2022,青森県,aomori,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,5,2022,青森県,aomori,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,6,2022,青森県,aomori,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,7,2022,青森県,aomori,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,8,2022,青森県,aomori,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,9,2022,青森県,aomori,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,10,2022,青森県,aomori,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,11,2022,青森県,aomori,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,12,2022,青森県,aomori,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,1,2023,青森県,aomori,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,2,2023,青森県,aomori,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,3,2023,青森県,aomori,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,4,2022,岩手県,iwate,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,5,2022,岩手県,iwate,5,6,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,6,2022,岩手県,iwate,6,6,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,7,2022,岩手県,iwate,3,3,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,8,2022,岩手県,iwate,5,5,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,9,2022,岩手県,iwate,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,10,2022,岩手県,iwate,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,11,2022,岩手県,iwate,2,2,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,12,2022,岩手県,iwate,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,1,2023,岩手県,iwate,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,2,2023,岩手県,iwate,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,3,2023,岩手県,iwate,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,4,2022,宮城県,miyagi,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,5,2022,宮城県,miyagi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,6,2022,宮城県,miyagi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,7,2022,宮城県,miyagi,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,8,2022,宮城県,miyagi,2,4,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,9,2022,宮城県,miyagi,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,10,2022,宮城県,miyagi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,11,2022,宮城県,miyagi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,12,2022,宮城県,miyagi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,1,2023,宮城県,miyagi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,2,2023,宮城県,miyagi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,3,2023,宮城県,miyagi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,4,2022,秋田県,akita,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,5,2022,秋田県,akita,3,3,1,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,6,2022,秋田県,akita,3,3,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,7,2022,秋田県,akita,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,8,2022,秋田県,akita,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,9,2022,秋田県,akita,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,10,2022,秋田県,akita,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,11,2022,秋田県,akita,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,12,2022,秋田県,akita,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,1,2023,秋田県,akita,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,2,2023,秋田県,akita,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,3,2023,秋田県,akita,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,4,2022,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,5,2022,山形県,yamagata,2,2,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,6,2022,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,7,2022,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,8,2022,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,9,2022,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,10,2022,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,11,2022,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,12,2022,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,1,2023,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,2,2023,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,3,2023,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,4,2022,福島県,fukushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,5,2022,福島県,fukushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,6,2022,福島県,fukushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,7,2022,福島県,fukushima,3,3,1,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,8,2022,福島県,fukushima,4,4,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,9,2022,福島県,fukushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,10,2022,福島県,fukushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,11,2022,福島県,fukushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,12,2022,福島県,fukushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,1,2023,福島県,fukushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,2,2023,福島県,fukushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,3,2023,福島県,fukushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,4,2022,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,5,2022,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,6,2022,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,7,2022,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,8,2022,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,9,2022,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,10,2022,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,11,2022,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,12,2022,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,1,2023,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,2,2023,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,3,2023,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,4,2022,栃木県,tochigi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
